district_id,village_lgd_code,village_name
18,38715,Bhaddal (360)
18,38656,Bhagalan (364)
18,38749,Bhago Majra (210)
18,38949,Bhagowal (119)
18,38515,Bhagwala (371)
18,38742,Bhagwantpur (214)
18,38387,Bhaini (382)
18,38849,Bhaini (57)
18,38844,Bhairo Majra (62)
18,38852,Bhaku Majra (160)
18,38533,Bhalan (273)
18,38846,Bhalian (65)
18,38581,Bhalowal (290)
18,38537,Bhalri (267)
18,38534,Bhanam (271)
18,38541,Bhangal (477)
18,38584,Bhanupli (353)
18,38595,Bhaowal (325)
18,38787,Bhaowal (93)
18,38599,Bharatgarh (327)
18,949238,Bhatauli (231)
18,38454,Bhatauli (407)
18,38514,Bhatoli (372)
18,38572,Bhaton (262)
18,38485,Bhaton (424)
18,38464,Bhauwal (422)
18,38680,Bhauwal (55)
18,38703,Bheora (183)
18,38549,Bhikhapur (256)
18,38486,Bhogipur (426)
18,38845,Bhoje Majra (61)
18,38658,Bholon Kalewal (362)
18,38867,Bhurera (303)
18,38358,Bikapur (297)
18,38629,Bikkon (338)
18,38759,Bindrakh (383)
18,38885,Boormajra (227)
18,38903,Boothgarh (265)
18,38348,Boothgarh (276)
18,38576,Brahampur (348)
18,38744,Brahman Majra (213)
18,38682,Budha Bhora (73)
18,38423,Buraj (363)
18,38451,Chahar Majra (404)
18,38396,Chak (361)
18,38863,Chak Amar Singh (147)
18,38612,Chak Dhera (27)
18,38652,Chak Karman (342)
18,38808,Chak Lahori (118)
18,38812,Chak Nahar (121)
18,38750,Chaklan (211)
18,38897,Chaklan (292)
18,38928,Chalaki (256)
18,949270,Chamkaur Sahib (151)
18,38522,Chamrauli (336)
18,38455,Chanauli (408)
18,38390,Chandesar (309)
18,38638,Chandpur (21)
18,38416,Chandpur (368)
18,38476,Chandpur (511)
18,38746,Chararian (204)
18,38650,Chararian (345)
18,38950,Charheri (120)
18,38943,Chatamala (246)
18,38503,Chhaja (429)
18,38689,Chhota Bande Mahal (172)
18,38683,Chhota Phool (74)
18,38889,Chhota Samana (296)
18,38592,Chhoti Jhakhian (5)
18,38678,Chhoti Jhallian (59)
18,38631,Chhoti Makori (340)
18,38937,Chhoti Marauli (249)
18,38694,Chhoti Railon (178)
18,38895,Chhoti Rauni (282)
18,38518,Chikna (332)
18,38955,Chintgarh (130)
18,38502,Chonta (430)
18,38800,Chota Daudpur (104)
18,38853,Chota Gadhram (158)
18,38872,Chota Makrauna (300)
18,38771,Chota Surtapur (72)
18,38555,Chotewal (259)
18,38848,Chotte Chonta (68)
18,38865,Chuhai Majra (307)
18,38779,Chupki (88)
18,38944,Chutamli (114)
18,38578,Dabkhera (350)
18,38526,Dadhi (316)
18,38542,Dagaur (254)
18,38498,Dahirpur (435)
18,38622,Dakala (34)
18,38818,Dalla (115)
18,38651,Dangauli (344)
18,38665,Dargah Shah Khalid Binwalid (351)
18,38582,Daroli (Ct)
18,38347,Dasgran (357)
18,38931,Datarpur (258)
18,38700,Dau Majra (195)
18,38411,Daulowal (344)
18,38544,Dayapur (265)
18,38858,Dehar (154)
18,38524,Dehni (338)
18,38525,Dhabur (340)
18,38649,Dhaloh (347)
18,38491,Dhamana (517)
18,38909,Dhanauri (230)
18,38406,Dhanera (325)
18,38914,Dhangrali (244)
18,38346,Dher (295)
18,38361,Dheru (300)
18,38945,Dhianpura (115)
18,38921,Dholan Majra (277)
18,38367,Dholowal (307)
18,38835,Dholran (288)
18,38823,Dhumewal (138)
18,38606,Diwari (334)
18,38564,Dobetta (280) (Part)
18,38617,Doburji (26)
18,38583,Dohnal (291)
18,38925,Doomeheri (262)
18,38878,Dugri (164)
18,38636,Dugri (346)
18,38567,Dukli (283) (Part)
18,38883,Dulchi Majra (226)
18,38375,Dumewal (377)
18,38906,Dumna (295)
18,38786,Farid (94)
18,38954,Fatehgarh (126)
18,38843,Fatehgarh (63)
18,38825,Fatehpur (132)
18,38657,Fatehpur (363)
18,38506,Fatehpur Bunga (320)
18,38813,Fatehpur Viran (122)
18,38789,Ferojpur (98)
18,38907,Fetegarh (236)
18,38857,Gagon (155)
18,38415,Gajjpur (374)
18,38709,Gandhon Kalan (191)
18,38706,Gandhon Khurd (187)
18,38394,Ganguwal (303)
18,38495,Garh Bagga (522)
18,38782,Garhi (85)
18,38385,Ghahi Majra (497)
18,38356,Ghamirpur (294)
18,38628,Ghanaula (337)
18,38764,Ghanauli (Ct)
18,38520,Ghanaur (334)
18,38802,Ghurkewal (109)
18,38797,Gobindgarh Kulchian (100)
18,38690,Gobindpur (174)
18,38428,Gobindpur (384)
18,38868,Gobindpur Urf Dhespur (305)
18,38341,Gochar (484)
18,38547,Gohlani (263)
18,38916,Gopalpur (234)
18,38438,Gopalpur (389)
18,38738,Goslan (225)
18,38618,Gunu Majra (24)
18,38684,Gurdaspur (75)
18,38704,Gurpura (185)
18,38439,Gurse Majra (393)
18,38824,Hafzabad (137)
18,38554,Hajipur (250)
18,38593,Haler (323)
18,38529,Hardo Haripur (319)
18,38528,Hardo Namoh (318)
18,38723,Haripur (371)
18,38351,Haripur (481)
18,38740,Haripur Alias Rormajra (221)
18,38761,Harnampur (372)
18,38860,Harron (148)
18,38531,Harsa Bela (278)
18,38669,Haveli Chhoti (48)
18,38601,Himatpur (329)
18,38724,Hirdapur (374)
18,38372,Hirpur Ganura (490)
18,38435,Hiyatpur (501)
18,38565,Humbewal (281) (Part)
18,38666,Hussainpur (42)
18,38626,Inderpura (12)
18,38757,Jabarhera (385)
18,38784,Jagatpur (64)
18,38614,Jahangir (29)
18,949257,Jakhera (229)
18,38579,Jandla (341)
18,38793,Jasran (102)
18,38842,Jatana (142)
18,38475,Jatauli (505)
18,38440,Jatpur (392)
18,38487,Jatwahar (516)
18,38513,Jeowal (345)
18,38377,Jhaj (378)
18,38402,Jhajar (315)
18,38655,Jhandian (365)
18,38482,Jhandian (515)
18,38379,Jhangrian (493)
18,38420,Jhinjri (365)
18,38445,Jhinjri (397)
18,38798,Jindanpur (108)
18,38586,Jindbari (355)
18,38571,Jol (286)
18,38349,Kahanpur (483)
18,38908,Kainaur (235)
18,38902,Kajauli (266)
18,38721,Kakaut (368)
18,38598,Kakrala (332)
18,38911,Kakrali (231)
18,38755,Kakron (206)
18,38754,Kalal Majra (205)
18,38904,Kalaran (275)
18,38935,Kalheri (252)
18,38580,Kalitran (351)
18,38364,Kalota (304)
18,38559,Kalsera (236)
18,38370,Kalwan (488)
18,38512,Kalyanpur (346)
18,38766,Kamalpur (60)
18,38861,Kandhola (146)
18,38477,Kangar (506)
18,38922,Kanjala (276)
18,38781,Karkhanna Bela (90)
18,38780,Karkhanna Bhartgarh (89)
18,38437,Kartarpur (502)
18,38383,Karura (494)
18,38862,Katalaur (145)
18,38644,Katli (40)
18,38384,Katta (495)
18,38739,Khabra (216)
18,38913,Khair Pur (242)
18,38672,Khairabad (52)
18,38664,Khalidpur (352)
18,38774,Khalilpur (82)
18,38368,Khamera (359)
18,38828,Khanpur (127)
18,38838,Khanpur (135)
18,38354,Khanpur (356)
18,38718,Khanpur (378)
18,38600,Kharota (328)
18,38493,Khatana (519)
18,38645,Khawaspur (39)
18,38832,Khera (285)
18,38562,Kherabag (233)
18,38760,Kheri (373)
18,38510,Kheri (399)
18,38851,Kheri Salabatpur (66)
18,38778,Khijarpur (86)
18,38819,Khokhar (114)
18,38602,Kimatpur (330)
18,38833,Kiri Afgana (286)
18,38830,Kishanpura (129)
18,38753,Kishanpura (207)
18,38940,Kishanpura (243)
18,38725,Kishanpura (375)
18,38608,Kot Bala (10)
18,38917,Kotla (237)
18,38414,Kotla (370)
18,38831,Kotla Bet (284)
18,38765,Kotla Nihang (180) (Part)
18,38829,Kotla Surmukh Singh (128)
18,38877,Kotli (161)
18,38900,Kotli (272)
18,38719,Kudaspur (377)
18,38369,Kukowal (487)
18,38545,Kul Gran (264)
18,38783,Kulia (95)
18,38449,Kumbewal (402)
18,38647,Ladhal (349)
18,38461,Lahrian (419)
18,38407,Lakher (326)
18,38788,Lakhewal (92)
18,38705,Lakhmipur (186)
18,38448,Lakhno (401)
18,38459,Lalpur (412)
18,38399,Lamlehri (317)
18,38391,Lang Majri (310)
18,38443,Lasari (390)
18,38619,Laudi Majra (31)
18,38427,Lodipur (362)
18,38748,Lohari (209)
18,38623,Lohgarh Fidey(23)
18,38892,Lutheri (291)
18,38499,Madhopur (434)
18,38616,Mado Majra (25)
18,38712,Madpur (199)
18,38697,Magror (355)
18,38345,Mahain (358)
18,38677,Mahlan (58)
18,38389,Mahrauli (308)
18,949197,Majara (248)
18,38392,Majara (311)
18,38539,Majari (266)
18,38517,Majher (331)
18,38446,Majra (398)
18,38607,Majri (11)
18,38894,Majri (283)
18,38663,Majri (353)
18,38722,Majri (369)
18,914178,Majri Near Ropar 44
18,38807,Makowal (116)
18,38804,Malana (110)
18,38801,Malewal (107)
18,38640,Malikpur (35)
18,949199,Malukpur (242)
18,38942,Man Kheri (247)
18,38710,Manak Majra (189)
18,949200,Mane Majra (150)
18,38366,Mangewal (306)
18,38605,Manguwal (333)
18,38841,Manjitpura (144)
18,38569,Mankpur (285) (Part)
18,38653,Mansali (343)
18,38676,Mansuha Kalan (53)
18,38679,Manusuha Khurd (54)
18,38938,Marauli Kalan (248)
18,38523,Massewal (337)
18,38422,Mataur (364)
18,38952,Mathari (124)
18,38521,Maura (335)
18,38429,Mawa (383)
18,38557,Medha Majra (238) (Part)
18,38568,Meghpur (284)
18,38540,Mehadpur (478)
18,949201,Mehatpur (230)
18,38550,Mehlwan (257)
18,38418,Mehndali Kalan (367)
18,38413,Mehndali Khurd (327)
18,38884,Mehpalon (165)
18,38826,Mehtot (131)
18,38613,Miani (28)
18,38711,Mianpur (194)
18,38398,Mianpur (319)
18,38643,Mianpur Bandalian (38)
18,38527,Mianpur Handur (317)
18,38642,Mianpur Raian (37)
18,38419,Mindhwan (342)
18,38453,Mirpur (406)
18,38814,Mohan Majra (123)
18,38405,Mohiwal (324)
18,38556,Mojowal (260) (Part)
18,38956,Morinda ( R ) (254)
18,38426,Mothapur (386)
18,38773,Mozezdinpur (70)
18,38751,Mugal Majri (223)
18,38840,Mukarabpur (143)
18,38430,Mukari (387)
18,38859,Mundian (153)
18,38905,Mundian (278)
18,38468,Munna (414)
18,38450,Mussapur (403)
18,38790,Muzafat (97)
18,38536,Naan Gran (272)
18,38604,Naggal (335)
18,38343,Nalhoti (486)
18,38667,Nanakpur Alias Sharfabad (43)
18,38501,Nangal (431)
18,38566,Nangal Niku (282)(Part)
18,38585,Nangali (354)
18,38403,Nanowal (318)
18,38519,Nard (333)
18,38915,Nathmalpur (233)
18,38509,Naulakha (1)
18,38654,Naurangpur (366)
18,949205,Naya Nangal (532)
18,38763,Nehon (Ct)
18,38686,Nunowal (77)
18,38473,Nurpur Kalan (394)
18,38436,Nurpur Khurd (503)
18,38890,Oind (294)
18,38591,Oustee Colony Block-A (Og)
18,38590,Oustee Colony Block-B (Og)
18,38380,Pachranda (379)
18,38465,Paharon (423)
18,38409,Paharpur (329)
18,38365,Paili Kalan (305)
18,38363,Paili Khurd (301)
18,38352,Palahta (480)
18,38535,Palasi (269)
18,38573,Palsri (347)
18,38730,Panjola (201)
18,38731,Panjoli (200)
18,38809,Panpeda (117)
18,38695,Paprala (184)
18,38948,Paprali (117)
18,38699,Parhi (196)
18,38538,Passiwal (268)
18,38707,Pathar Majra (220)
18,38881,Patherari Jattan (169)
18,38687,Pathreri Rajputan (170)
18,38615,Patial (30)
18,38570,Patti (287)
18,38811,Phassa (120)
18,38696,Phoolpur Garewal (181)
18,38871,Pipal Majra (302)
18,38505,Pirthipur (321)
18,38726,Purkhali (376)
18,949211,Raipur (149)
18,949212,Raipur (218)
18,38574,Raipur (288)
18,38469,Raipur (415)
18,38376,Raipur (491)
18,38733,Raipur Patti Gandhon (193)
18,38412,Raipur Sani (343)
18,38342,Raisera (485)
18,38734,Raje Majra (192)
18,38492,Rajgiri (518)
18,38930,Ram Bagh (257)
18,38891,Ramgarh (293)
18,38717,Ramgarh (379)
18,38768,Ramgarh (79)
18,38745,Ramgarh Alias Dekwala (203)
18,38936,Ramgarh Mandan (253)
18,38815,Rampur (124)
18,38401,Rampur (314)
18,38727,Rampur (382)
18,38855,Rampur Bet (156)
18,38371,Rampur Kalan (489)
18,914181,Rampur Majri 44
18,38923,Rampur Mehrab (264)
18,38558,Rampur Sahni (235)
18,38939,Rangian (241)
18,38708,Rangilpur (188)
18,38821,Rasidpur (106)
18,38803,Rasidpur Tapria (105)
18,38887,Rasoolpur (229)
18,38693,Rasulpur (177)
18,38625,Ratanpura (14)
18,38934,Rattaagarh (250)
18,38767,Rattanpur (87)
18,38777,Rauga (81)
18,38444,Rauli (396)
18,38681,Rautan (56)
18,38624,Rawal Majra (22)
18,38875,Rolu Majra (163)
18,38827,Rukali Mangarh (130)
18,38474,Rure Majra (504)
18,38870,Rurki (301)
18,38386,Sabaur (496)
18,38393,Sadhewal (312)
18,38918,Saheri (240)
18,38397,Sahota (320)
18,38805,Saidpur (112)
18,38866,Saidpur (304)
18,38374,Saidpur (376)
18,38698,Sainfalpur (197)
18,38627,Saini Majra (336)
18,38441,Saini Majra (395)
18,38359,Sajmour (298)
18,38551,Sajowal (252)
18,38929,Sakhon Majra (255)
18,38378,Sakhpur (492)
18,38820,Salahpur (113)
18,38882,Salapur (166)
18,38692,Salaura (176)
18,38874,Salempur (298)
18,949214,Salo Majra (152)
18,38888,Samana Kalan (297)
18,38431,Samirowal (499)
18,38408,Samlah (328)
18,38673,Samrala (51)
18,38886,Samrauli (228)
18,38350,Samundari (482)
18,38648,Sanana (348)
18,949215,Sanauli (249)
18,38471,Sandhoa (508)
18,38864,Sandhuan (308)
18,38688,Sangatpur (171)
18,38548,Sangatpura (258)
18,38924,Sangatpura (263)
18,38713,Santokhgarh (198)
18,38743,Santpur Alias Chupki (212)
18,38463,Sarai (421)
18,38810,Sarangpur (119)
18,38714,Sarari (359)
18,38898,Sarhana (289)
18,38488,Sarthali (427)
18,38447,Saskaur (400)
18,38433,Saupur (500)
18,38344,Sawara (275)
18,38458,Seikhpur (411)
18,38589,Sensowal (277)
18,38630,Shaho Majra (339)
18,38932,Shahpur (259)
18,38662,Shahpur (354)
18,38456,Shahpur (409)
18,38668,Shampura (49)
18,38876,Shantpur (162)
18,38785,Shekhupur (96)
18,38716,Siasatpur (361)
18,38752,Sihon Majra (222)
18,38702,Simbal Jhalian (182)
18,38442,Simbal Majra (391)
18,38741,Singh (215)
18,38434,Singhpur (388)
18,38634,Singhpura (17)
18,38737,Solkhian (217)
18,38910,Sotal (224)
18,38353,Spalwan (479)
18,38432,Sukhe Majra (498)
18,38543,Sukhsaal (255)
18,38847,Sulemansikoh (69)
18,38806,Sultanpur (111)
18,38758,Sultanpur (384)
18,38553,Surewal (251)
18,38357,Surewal (296)
18,38561,Swamipur (132)
18,38926,Tajpura (261)
18,38484,Takhatgarh (416)
18,38854,Talapur (159)
18,38563,Talwara (279)
18,38641,Tapal Majra (36)
18,38816,Tapprian Amar Singh (126)
18,38769,Tapprian Boothgarh (80)
18,38770,Tapprian Kharisur (78)
18,38462,Taprian Chak Chal Alias Kujal (420)
18,38837,Taprian Dial Singh (134)
18,38610,Taraf (8)
18,38404,Tarapur (323)
18,38633,Thali (16)
18,38588,Thaluh (292)
18,38381,Thana (381)
18,38421,Thappal (322)
18,38701,Thauna (190)
18,38481,Tibba Nangal (514)
18,38496,Tibba Tapprian (520)
18,38508,Tirak Gandhi (2)
18,38507,Tirak Karman (3)
18,38899,Udhampur (280)
19,39095,Abhepur (79)
19,39002,Abhipur (329)
19,914128,Adda Jhungian 295
19,39313,Aganpur (211)
19,39234,Ajijpur (283)
19,39018,Akalgarh (132)
19,39285,Alamgir (225)
19,39183,Alipur (252)
19,39077,Allapur (92)
19,39295,Ambchapa (185)
19,39360,Amlala (25)
19,39031,Andheri (104)
19,948310,Aojla (182)
19,949236,Badala Niashahar (188)
19,39099,Badali (71)
19,39038,Badanpur (378)
19,39335,Bahadargarh (2)
19,39089,Bahalpur (86)
19,39354,Bahori (28)
19,39318,Bair Majra (26)
19,39149,Bairampur (38)
19,39100,Bajheri (70)
19,39082,Bajidpur (152)
19,39343,Bakarpur (16)
19,39193,Bakarpur (264)
19,39365,Bakarpur (40)
19,39154,Baliali (34)
19,39155,Ballomajra (32)
19,39288,Balopur (219)
19,39227,Baloungi (26)
19,949237,Baltana (47)
19,38978,Bansepur (168)
19,949230,Banur (280)
19,39279,Barana (178)
19,39139,Bariwala (300)
19,39030,Barodi (105)
19,39368,Baroli (27)
19,39039,Baroli (380)
19,39194,Barri (265)
19,39166,Barrmajra (25)
19,39023,Barsalpur (141)
19,39292,Bartana (181)
19,38960,Baruana (327)
19,39109,Basian (53)
19,39249,Basma (227)
19,39265,Basouli (164)
19,39203,Bathlana (284)
19,39257,Batouli (157)
19,39046,Batta (375)
19,39381,Beer Peer Muchala (53/1)
19,39164,Behlolpur (23)
19,39331,Behra (198)
19,39362,Behra (29)
19,949234,Bhabhat (234)
19,38982,Bhagat Majra (170)
19,38965,Bhaghindi (343)
19,39051,Bhago Majra (75)
19,39147,Bhagomajra (40)
19,39302,Bhagsi (193)
19,39332,Bhagwanpur (199)
19,39243,Bhagwanpur (233)
19,39310,Bhagwasi (204)
19,39078,Bhajoli (93)
19,39383,Bhankarpur (Ct)
19,39140,Bharatpur (43)
19,38990,Bharonjia (160)
19,39008,Bhoopnagar (315)
19,39056,Bhukhri (78)
19,39301,Bhukri (192)
19,39047,Bibipur (376)
19,39305,Bijanpur (7)
19,39342,Bir Bakarpur (16/1)
19,39372,Bir Chatt (285)
19,39341,Bir Dandrala (8/1)
19,39327,Bir Kheri (6/1)
19,949241,Bishan Garh (45)
19,949242,Bishanpura (44)
19,39083,Boothgarh (155)
19,39247,Budanpur (228)
19,39293,Chachroli (280)
19,39191,Chachumajra (268)
19,38976,Chaharmajra (19)
19,948309,Chanalon (110)
19,914029,Chandesar
19,39355,Chandiala (24)
19,39097,Chandogobindgarh (179)
19,39068,Chandpur (150)
19,37051,Changera (243)
19,39199,Chaomajra (272)
19,39153,Chapparchiri Kalan (195)
19,39152,Chapparchiri Khurd (194)
19,39013,Chatoli (125)
19,39314,Chaundheri (212)
19,948311,Chhajumajra (33)
19,39245,Chharbar (230)
19,39367,Chhat (295)
19,38964,Chhotibarri Nangal (339)
19,39188,Chilla (3)
19,39118,Cholta Kalan (189)
19,39117,Cholta Khurd (385)
19,39138,Chudiala (299)
19,39134,Chuhar Majra (239)
19,39380,Daffarpur (360)
19,39326,Dandrala (8)
19,39250,Dangdehra (150)
19,39386,Daper (Ct)
19,39204,Darari (283)
19,39055,Dau Majra (76)
19,39156,Daun (27)
19,39115,Deh Kalan (365)
19,39286,Dehar (224)
19,948312,Desu Majra (31)
19,38989,Devi Nagar (161)
19,39218,Devi Nagar (274)
19,39324,Devinagar (18)
19,39106,Dhabali (54)
19,39010,Dhagtanna (131)
19,949244,Dhakoli (48)
19,39087,Dhakoran Kalan (154)
19,39081,Dhakoran Khurd (153)
19,39349,Dhanauni (36)
19,38973,Dhanaura (18)
19,39107,Dharak Kalan (56)
19,39108,Dharak Khurd (55)
19,39284,Dharamgarh (223)
19,39186,Dharamgarh (227)
19,39215,Dhelpur (286)
19,39263,Dhiremajra (162)
19,39214,Dhirpur (287)
19,38985,Dhodemajra (164)
19,39171,Dhol (293)
19,39237,Dhramgarh (239)
19,39201,Dhurali (1)
19,39371,Dialpura (289)
19,39015,Dosarna (107)
19,39268,Doshpur (44)
19,38961,Dulwan (337)
19,39073,Fatehpur (149)
19,39330,Fatehpur (197)
19,39004,Fatehpur (321)
19,39351,Fatehpur Jattan (32)
19,39043,Fatehpur Kheri (388)
19,948313,Fatehulapur (30)
19,39032,Fathegarh (106)
19,39080,Fatwan (87)
19,38991,Firojpur Bangar (341)
19,39128,Gabbemajra (48)
19,949252,Gajipur (50)
19,39104,Garanga (373)
19,38983,Ghandoli (169)
19,39041,Gharuan (377)
19,39058,Ghator (94)
19,39105,Ghogga (371)
19,39103,Ghogga Kheri (374)
19,39320,Gholu Majra (209)
19,39142,Giddarpur (301)
19,39211,Gigamajra (281)
19,39216,Gobindgarh (296)
19,39223,Gobindpura (260)
19,38958,Gochar (328)
19,39036,Gosslan (113)
19,39213,Gudana (285)
19,39340,Gulabgarh (9)
19,39028,Gunomajra (138)
19,37031,Gurditpura (268)
19,37036,Hadayatpura(270)
19,39337,Haibatpur (358)
19,39276,Handesra (175)
19,39356,Hansala (21)
19,39300,Haripur (190)
19,39336,Haripur Hindua (3)
19,39325,Haripur Kuran (17)
19,39096,Harlalpur (181)
19,39005,Harnampur (320)
19,39159,Hasanpur (177)
19,39040,Hasanpur (96)
19,39317,Hassanpur (216)
19,949256,Himmat Garh (49)
19,38993,Hoshiarpur (159)
19,39225,Hulka (277)
19,39267,Humayunpur (166)
19,39357,Humbara (236)
19,39158,Hussainpur (178)
19,39363,Ibrahimpur (33)
19,39347,Isapur (39)
19,39319,Issapur (201)
19,39348,Jagadhri (37)
19,39179,Jagatpur (261)
19,39094,Jakarmajra (80)
19,39316,Jalalpur (217)
19,39296,Jandli (183)
19,39098,Jandpur (28)
19,39321,Janetpur (19)
19,39361,Jangipur (207)
19,39260,Jarout (161)
19,39282,Jastna Khurd (221)
19,39283,Jastnakalan (222)
19,39322,Jawaharpur (202)
19,39248,Jhajon (229)
19,39162,Jhampur (22)
19,39070,Jhande Majra (144)
19,39126,Jhanjheri (50)
19,39258,Jharmari (159)
19,39033,Jhingran (108)
19,39182,Jhoureheri (253)
19,39299,Jhuansa (191)
19,914032,Jhumru
19,948308,Jhungia (29)
19,39274,Jodhpur (171)
19,39291,Joulan Kalan (180)
19,39280,Joulan Khurd (179)
19,39294,Jouli (184)
19,39074,Kadi Majra (151)
19,914035,Kahne Ka Wara
19,39151,Kailon (193)
19,39345,Kakrali (13)
19,39219,Kalauli (275)
19,39037,Kalewaal (112)
19,39187,Kambala (226)
19,39178,Kambali (225)
19,39181,Kandala (230)
19,39034,Kanoran (109)
19,39086,Kansala (157)
19,948293,Kansala (354)
19,39236,Karala (281)
19,39353,Karkour (30)
19,38969,Karoran (352)
19,39084,Kartarpur (156)
19,948307,Kasba Bassi (15/1)
19,39264,Kasouli (163)
19,39287,Kauli Majra (213)
19,38999,Khadri (336)
19,39067,Khairpur (89)
19,39246,Khalavar (242)
19,948306,Khanpur (183)
19,39226,Khanpur Bangar (276)
19,39221,Khanpur Kaddar (238)
19,948305,Kharar (184)
19,39238,Khaspur (231)
19,39271,Khelan (169)
19,39071,Khera (145)
19,37032,Khera Gajju (269)
19,39377,Kheri (362)
19,39329,Kheri Gujjran (6)
19,39308,Kheri Jattan (186)
19,39235,Khijargarh (282)
19,39025,Khijrabad (322)
19,948304,Khuni Majra (187)
19,39369,Kishanpura (287)
19,949264,Kishanpura (54)
19,39180,Korumajra (262)
19,39001,Kubaheri (223)
19,39176,Kumbra (6) (Part)
19,948303,Kurali (121)
19,39220,Kurali (237)
19,39339,Kuran Wala (4)
19,39206,Kurara (276)
19,39197,Kurari (274)
19,39256,Kurli (158)
19,39167,Lakhnaur (36)
19,39060,Lakhnour (97)
19,39387,Lalru (Ct)
19,948302,Lambyan (196)
19,39150,Landran (37)
19,39148,Ledhi (41)
19,37029,Lehlan (267)
19,39315,Lehli (215)
19,914030,Lehra
19,949267,Lohgarh (46)
19,39024,Lubangarh (319)
19,39124,Machhali Kalan (238)
19,39042,Machhipur (387)
19,39135,Machhli Khurd (240)
19,39116,Madanheri (364)
19,948301,Madanpur (8)
19,914026,Madhopur
19,39132,Magar (46)
19,39328,Mahiwala (5)
19,39122,Majat (60)
19,39121,Majatri (57)
19,38995,Majra (332)
19,39072,Majri (147)
19,39125,Makkran (58)
19,39281,Malakpur (220)
19,39112,Malakpur (367)
19,39090,Malakpur (84)
19,39273,Malan (172)
19,39240,Mamoli (240)
19,39053,Mamunpur (381)
19,39168,Manakmajra (39)
19,37033,Manakpur (272)
19,39205,Manakpur Kallar (277)
19,38997,Manakpur Sarif (330)
19,39161,Manana (21)
19,39189,Manauli (270)
19,39252,Mandi (152)
19,39241,Manoli Surat (235)
19,38972,Masat Garh (16)
19,948300,Mataur (7)
19,39239,Mathiara (241)
19,39195,Matran (267)
19,39144,Maujpur (42)
19,39175,Mauli Baidwan (4)
19,39261,Meerpura (156)
19,39350,Mehmadpur (35)
19,39113,Mehmoodpur (368)
19,39027,Mehrampur (139)
19,39026,Mehroli (143)
19,39309,Mianpur (205)
19,39003,Mianpur (324)
19,39210,Midhamajra (280)
19,38971,Milkh (346)
19,38959,Mirjapur (326)
19,39384,Mirpur (Ct)
19,948299,Mohali (10)
19,39379,Morthikri (361)
19,39209,Motemajra (279)
19,39344,Mothanwali (38)
19,39385,Mubarakpur (357)
19,39323,Mukandpur (207)
19,39358,Mukandpur (22)
19,39016,Mulanpur (133)
19,39141,Mullanpur Garibdass (342)
19,948298,Mundi Kharar (185)
19,39019,Mundo Bhagsingh (135)
19,39017,Mundo Mastana (134)
19,39020,Mundo Sangtian (136)
19,39311,Musepur (203)
19,39114,Nabbipur (366)
19,949204,Nabha (290)
19,38968,Nada (350)
19,39224,Nadiali (279)
19,39184,Nadiyali (229)
19,39029,Nagal (137)
19,39061,Nagal (99)
19,39129,Nagal Faijgarh (190)
19,39269,Nagla (168)
19,39374,Nagla (51)
19,39075,Naglian (88)
19,39062,Nanherian (100)
19,39093,Nanoo Majra (80)
19,39169,Nanumajra (291)
19,39370,Naraingarh (288)
19,914033,Nazam Khumbra
19,39110,Niamian (52)
19,39014,Niholka (128)
19,39334,Nimbua (1)
19,39212,Nogiari (282)
19,948297,Padiala (379)
19,38977,Paintpur (166)
19,38962,Palanpur (334)
19,38981,Palheri (173)
19,39376,Pandwala (359)
19,39111,Panuan (386)
19,39190,Papri (269)
19,39242,Paragpur (234)
19,39364,Paragpur (34)
19,38967,Parrchh (349)
19,38992,Parrol (340)
19,39173,Patti Sohana (290)
19,39198,Patton (273)
19,39137,Pattran (297)
19,949208,Peer Muchela (53)
19,39050,Pir Sohana (72)
19,39120,Popna (51)
19,39307,Punsar (187)
19,39057,Radiala (77)
19,38980,Rahimapur (172)
19,39165,Raipur (24)
19,39146,Raipur Kalan (294)
19,39174,Raipur Khurd (2)
19,38996,Rajgarh (331)
19,39359,Rajomajra (23)
19,39064,Rakoli (102)
19,39222,Ramgarh Alias Buta Singhwala (245)
19,39373,Ramgarh Bhudda (42)
19,39262,Ramgarh Rurki (155)
19,39011,Rampur (129)
19,39306,Rampur Bahal (195)
19,39233,Rampur Kalan (284)
19,39333,Rampur Sainian (200)
19,39119,Rangian (49)
19,38998,Ranguana (335)
19,39088,Rani Majra (85)
19,39278,Ranimajra (177)
19,39127,Rasanheri (47)
19,38986,Rasulpur (163)
19,39012,Rattangarh (127)
19,38988,Ratwara (165)
19,39270,Rjapur (170)
19,39101,Rora (369)
19,39346,Rouni (14)
19,39192,Rurka (263)
19,39092,Rurki Kham (82)
19,39052,Rurki Pukhta (74)
19,39251,Sadhanpur (151)
19,39375,Sadhemajra (12)
19,39185,Safipur (228)
19,39054,Sahoran (95)
19,39143,Saidpur (44)
19,39338,Saidpura (10)
19,39200,Saini Majra (271)
19,39006,Saini Majra (318)
19,38984,Sainimajra (167)
19,38987,Salamatpur (162)
19,39244,Salempur (232)
19,39021,Salempur Kallan (140)
19,39007,Salempur Khurd (317)
19,39290,Samal Heri (214)
19,39170,Sambhalki (292)
19,39304,Samgoli (196)
19,39382,Sanauli (52)
19,39202,Saneta (288)
19,38979,Sangala (171)
19,39000,Sangatpur (146)
19,39303,Sangondh (194)
19,39259,Sangotha (160)
